date,open,low,high,close,volume
2021-08-18 10:15:00,150.20000000,150.07000000,150.29000000,150.24000000,730330
2021-08-18 10:10:00,150.28000000,149.98000000,150.37000000,150.20000000,1178114
2021-08-18 10:05:00,149.95000000,149.84000000,150.44000000,150.29000000,1523678
2021-08-18 10:00:00,149.75000000,149.64000000,150.00000000,149.95000000,1174776
2021-08-18 09:55:00,149.88000000,149.74000000,150.03000000,149.76000000,1159697
2021-08-18 09:50:00,149.81000000,149.73000000,150.15000000,149.87000000,1213634
2021-08-18 09:45:00,149.71000000,149.71000000,150.16000000,149.81000000,2267524
2021-08-18 09:40:00,149.91000000,149.68000000,150.15000000,149.72000000,1255238
2021-08-18 09:35:00,149.92000000,149.40000000,150.12000000,149.90000000,2117962
2021-08-18 09:30:00,149.80000000,149.51000000,150.72000000,149.92000000,3176990
2021-08-17 16:00:00,150.19000000,149.97000000,150.25000000,150.05000000,4221406
2021-08-17 15:55:00,149.93000000,149.93000000,150.29000000,150.23000000,2596538
2021-08-17 15:50:00,149.91000000,149.90000000,150.12000000,149.93000000,1656840
2021-08-17 15:45:00,149.87000000,149.78000000,150.01000000,149.91000000,1046256
2021-08-17 15:40:00,149.96000000,149.72000000,149.96000000,149.87000000,1001919
2021-08-17 15:35:00,149.97000000,149.94000000,150.07000000,149.96000000,743778
2021-08-17 15:30:00,149.98000000,149.92000000,150.15000000,149.98000000,843005
2021-08-17 15:25:00,149.92000000,149.91000000,150.04000000,149.98000000,591371
2021-08-17 15:20:00,149.94000000,149.88000000,150.10000000,149.92000000,747470
2021-08-17 15:15:00,149.82000000,149.77000000,149.95000000,149.94000000,781501
2021-08-17 15:10:00,150.21000000,149.81000000,150.25000000,149.81000000,934117
2021-08-17 15:05:00,150.10000000,149.98000000,150.22000000,150.21000000,853204
2021-08-17 15:00:00,150.04000000,150.04000000,150.15000000,150.10000000,694697
2021-08-17 14:55:00,149.76000000,149.74000000,150.10000000,150.04000000,866781
2021-08-17 14:50:00,149.84000000,149.69000000,149.93000000,149.75000000,509461
2021-08-17 14:45:00,149.86000000,149.77000000,149.98000000,149.85000000,696346
2021-08-17 14:40:00,149.63000000,149.60000000,149.89000000,149.86000000,503935
2021-08-17 14:35:00,149.87000000,149.61000000,149.87000000,149.63000000,641490
2021-08-17 14:30:00,149.82000000,149.74000000,149.96000000,149.86000000,595060
2021-08-17 14:25:00,149.93000000,149.75000000,149.93000000,149.82000000,446443
2021-08-17 14:20:00,150.03000000,149.70000000,150.04000000,149.92000000,873452
2021-08-17 14:15:00,150.00000000,150.00000000,150.18000000,150.04000000,970349
2021-08-17 14:10:00,149.89000000,149.74000000,150.00000000,150.00000000,875779
2021-08-17 14:05:00,149.65000000,149.65000000,149.91000000,149.89000000,919560
2021-08-17 14:00:00,149.49000000,149.46000000,149.69000000,149.66000000,883462
2021-08-17 13:55:00,149.25000000,149.21000000,149.50000000,149.49000000,696850
2021-08-17 13:50:00,149.19000000,149.13000000,149.30000000,149.24000000,665151
2021-08-17 13:45:00,149.37000000,149.09000000,149.37000000,149.19000000,713210
2021-08-17 13:40:00,149.39000000,149.28000000,149.45000000,149.37000000,475701
2021-08-17 13:35:00,149.61000000,149.38000000,149.61000000,149.38000000,512471
2021-08-17 13:30:00,149.67000000,149.50000000,149.67000000,149.61000000,495883
2021-08-17 13:25:00,149.43000000,149.35000000,149.67000000,149.67000000,558262
2021-08-17 13:20:00,149.34000000,149.34000000,149.51000000,149.42000000,456858
2021-08-17 13:15:00,149.53000000,149.32000000,149.55000000,149.34000000,554324
2021-08-17 13:10:00,149.41000000,149.26000000,149.57000000,149.54000000,728297
2021-08-17 13:05:00,149.32000000,149.17000000,149.44000000,149.42000000,788306
2021-08-17 13:00:00,149.23000000,149.14000000,149.41000000,149.32000000,853567
2021-08-17 12:55:00,149.31000000,149.15000000,149.33000000,149.23000000,715712
2021-08-17 12:50:00,149.25000000,149.14000000,149.54000000,149.31000000,1120371
2021-08-17 12:45:00,149.74000000,149.12000000,149.77000000,149.25000000,1647786
2021-08-17 12:40:00,149.85000000,149.57000000,149.89000000,149.74000000,1031416
2021-08-17 12:35:00,150.12000000,149.78000000,150.20000000,149.86000000,859565
2021-08-17 12:30:00,150.29000000,149.98000000,150.39000000,150.11000000,795388
2021-08-17 12:25:00,149.95000000,149.93000000,150.32000000,150.30000000,678644
2021-08-17 12:20:00,149.96000000,149.82000000,150.07000000,149.94000000,569754
2021-08-17 12:15:00,150.14000000,149.81000000,150.14000000,149.97000000,681579
2021-08-17 12:10:00,150.10000000,149.90000000,150.23000000,150.15000000,693511
2021-08-17 12:05:00,149.97000000,149.93000000,150.30000000,150.11000000,845819
2021-08-17 12:00:00,150.16000000,149.94000000,150.19000000,149.97000000,1131673
2021-08-17 11:55:00,150.51000000,150.13000000,150.51000000,150.16000000,921679
2021-08-17 11:50:00,150.83000000,150.43000000,150.83000000,150.52000000,715935
2021-08-17 11:45:00,150.59000000,150.55000000,150.84000000,150.84000000,705004
2021-08-17 11:40:00,150.68000000,150.50000000,150.69000000,150.60000000,1532226
2021-08-17 11:35:00,150.81000000,150.63000000,150.86000000,150.69000000,479150
2021-08-17 11:30:00,150.65000000,150.59000000,150.86000000,150.81000000,777932
2021-08-17 11:25:00,151.09000000,150.47000000,151.12000000,150.66000000,1224096
2021-08-17 11:20:00,151.14000000,151.03000000,151.26000000,151.11000000,722280
2021-08-17 11:15:00,151.15000000,150.93000000,151.21000000,151.14000000,818769
2021-08-17 11:10:00,151.01000000,150.93000000,151.22000000,151.16000000,938853
2021-08-17 11:05:00,151.05000000,150.83000000,151.05000000,151.02000000,790627
2021-08-17 11:00:00,151.11000000,150.98000000,151.35000000,151.05000000,1085870
2021-08-17 10:55:00,151.32000000,150.98000000,151.49000000,151.10000000,1117289
2021-08-17 10:50:00,151.24000000,151.13000000,151.38000000,151.32000000,833651
2021-08-17 10:45:00,151.39000000,151.09000000,151.40000000,151.24000000,1148983
2021-08-17 10:40:00,150.84000000,150.82000000,151.41000000,151.40000000,1412474
2021-08-17 10:35:00,150.59000000,150.55000000,151.00000000,150.84000000,1163550
2021-08-17 10:30:00,150.56000000,150.38000000,150.73000000,150.59000000,1119858
2021-08-17 10:25:00,150.16000000,150.04000000,150.63000000,150.57000000,1194597
2021-08-17 10:20:00,150.06000000,149.83000000,150.21000000,150.15000000,1184397
2021-08-17 10:15:00,150.37000000,150.00000000,150.44000000,150.06000000,1163879
2021-08-17 10:10:00,150.14000000,149.77000000,150.44000000,150.38000000,1772497
2021-08-17 10:05:00,150.55000000,150.06000000,150.55000000,150.15000000,1270181
2021-08-17 10:00:00,150.49000000,150.15000000,150.63000000,150.54000000,1411481
2021-08-17 09:55:00,150.33000000,150.00000000,150.53000000,150.51000000,2029538
2021-08-17 09:50:00,151.24000000,150.24000000,151.25000000,150.34000000,2595466
2021-08-17 09:45:00,151.14000000,151.00000000,151.68000000,151.24000000,2404802
2021-08-17 09:40:00,150.86000000,150.48000000,151.67000000,151.13000000,3795700
2021-08-17 09:35:00,150.26000000,149.93000000,150.99000000,150.87000000,3312075
2021-08-17 09:30:00,150.23000000,149.32000000,150.47000000,150.25000000,4793673
2021-08-16 16:00:00,151.12000000,151.06000000,151.30000000,151.25000000,1335242
2021-08-16 15:55:00,150.97000000,150.94000000,151.13000000,151.13000000,3909626
2021-08-16 15:50:00,150.78000000,150.75000000,151.00000000,150.98000000,2061834
2021-08-16 15:45:00,150.78000000,150.74000000,150.86000000,150.78000000,1144141
2021-08-16 15:40:00,150.61000000,150.58000000,150.78000000,150.78000000,930921
2021-08-16 15:35:00,150.83000000,150.60000000,150.83000000,150.61000000,858203
2021-08-16 15:30:00,150.84000000,150.73000000,150.89000000,150.83000000,987719
2021-08-16 15:25:00,150.82000000,150.71000000,150.86000000,150.84000000,713302
2021-08-16 15:20:00,150.68000000,150.68000000,150.84000000,150.81000000,951788
2021-08-16 15:15:00,150.76000000,150.60000000,150.77000000,150.67000000,616056
2021-08-16 15:10:00,150.70000000,150.67000000,150.84000000,150.76000000,780065
2021-08-16 15:05:00,150.74000000,150.58000000,150.80000000,150.71000000,850952
2021-08-16 15:00:00,150.49000000,150.43000000,150.78000000,150.74000000,908736
2021-08-16 14:55:00,150.63000000,150.45000000,150.64000000,150.50000000,677691
2021-08-16 14:50:00,150.59000000,150.52000000,150.69000000,150.63000000,776606
2021-08-16 14:45:00,150.62000000,150.57000000,150.81000000,150.60000000,1271952
2021-08-16 14:40:00,150.53000000,150.49000000,150.67000000,150.63000000,684796
2021-08-16 14:35:00,150.51000000,150.38000000,150.58000000,150.53000000,606838
2021-08-16 14:30:00,150.44000000,150.43000000,150.56000000,150.51000000,564362
2021-08-16 14:25:00,150.45000000,150.31000000,150.45000000,150.44000000,580552
2021-08-16 14:20:00,150.56000000,150.44000000,150.62000000,150.45000000,643217
2021-08-16 14:15:00,150.29000000,150.25000000,150.57000000,150.55000000,865710
2021-08-16 14:10:00,150.37000000,150.25000000,150.47000000,150.29000000,748347
2021-08-16 14:05:00,150.14000000,150.14000000,150.50000000,150.37000000,921290
2021-08-16 14:00:00,150.51000000,150.12000000,150.52000000,150.14000000,1179581
2021-08-16 13:55:00,150.40000000,150.37000000,150.68000000,150.51000000,1587849
2021-08-16 13:50:00,150.21000000,150.13000000,150.48000000,150.41000000,1821529
2021-08-16 13:45:00,150.08000000,150.00000000,150.25000000,150.21000000,1255823
2021-08-16 13:40:00,149.82000000,149.82000000,150.20000000,150.08000000,1922836
2021-08-16 13:35:00,149.61000000,149.58000000,149.89000000,149.82000000,1077884
2021-08-16 13:30:00,149.41000000,149.34000000,149.62000000,149.61000000,549716
2021-08-16 13:25:00,149.37000000,149.34000000,149.56000000,149.41000000,553236
2021-08-16 13:20:00,149.29000000,149.19000000,149.41000000,149.38000000,665177
2021-08-16 13:15:00,149.29000000,149.20000000,149.38000000,149.29000000,683270
2021-08-16 13:10:00,149.53000000,149.28000000,149.54000000,149.29000000,456547
2021-08-16 13:05:00,149.54000000,149.25000000,149.61000000,149.54000000,1060488
2021-08-16 13:00:00,149.50000000,149.49000000,149.65000000,149.53000000,631934
2021-08-16 12:55:00,149.64000000,149.45000000,149.73000000,149.50000000,1001186
2021-08-16 12:50:00,149.54000000,149.37000000,149.66000000,149.64000000,1140087
2021-08-16 12:45:00,149.19000000,149.18000000,149.56000000,149.55000000,1227330
2021-08-16 12:40:00,148.92000000,148.90000000,149.25000000,149.19000000,1218422
2021-08-16 12:35:00,148.84000000,148.79000000,149.00000000,148.92000000,730323
2021-08-16 12:30:00,148.65000000,148.65000000,148.92000000,148.84000000,750739
2021-08-16 12:25:00,148.71000000,148.58000000,148.74000000,148.64000000,495737
2021-08-16 12:20:00,148.73000000,148.70000000,148.80000000,148.72000000,498955
2021-08-16 12:15:00,148.76000000,148.72000000,148.84000000,148.73000000,551716
2021-08-16 12:10:00,148.65000000,148.60000000,148.83000000,148.76000000,733321
2021-08-16 12:05:00,148.51000000,148.50000000,148.68000000,148.65000000,590986
2021-08-16 12:00:00,148.33000000,148.28000000,148.55000000,148.51000000,551726
2021-08-16 11:55:00,148.34000000,148.24000000,148.44000000,148.33000000,693107
2021-08-16 11:50:00,148.39000000,148.33000000,148.55000000,148.33000000,994490
2021-08-16 11:45:00,148.22000000,148.16000000,148.40000000,148.39000000,585723
2021-08-16 11:40:00,148.06000000,148.05000000,148.33000000,148.22000000,878922
2021-08-16 11:35:00,147.91000000,147.87000000,148.10000000,148.06000000,930023
2021-08-16 11:30:00,147.72000000,147.59000000,147.91000000,147.91000000,848699
2021-08-16 11:25:00,147.39000000,147.36000000,147.74000000,147.72000000,670381
2021-08-16 11:20:00,147.54000000,147.37000000,147.63000000,147.40000000,585300
2021-08-16 11:15:00,147.47000000,147.42000000,147.68000000,147.53000000,867324
2021-08-16 11:10:00,147.31000000,147.18000000,147.46000000,147.46000000,706064
2021-08-16 11:05:00,147.20000000,147.03000000,147.41000000,147.32000000,950642
2021-08-16 11:00:00,147.09000000,147.03000000,147.33000000,147.21000000,919070
2021-08-16 10:55:00,146.83000000,146.70000000,147.10000000,147.09000000,1053701
2021-08-16 10:50:00,147.21000000,146.56000000,147.23000000,146.84000000,1487131
2021-08-16 10:45:00,147.07000000,146.92000000,147.24000000,147.22000000,918108
2021-08-16 10:40:00,146.83000000,146.78000000,147.11000000,147.07000000,1025719
2021-08-16 10:35:00,147.12000000,146.81000000,147.22000000,146.84000000,1343804
2021-08-16 10:30:00,146.80000000,146.47000000,149.89000000,147.12000000,1701131
2021-08-16 10:25:00,147.07000000,146.66000000,147.14000000,146.81000000,2196540
2021-08-16 10:20:00,147.33000000,147.04000000,147.53000000,147.07000000,1619052
2021-08-16 10:15:00,147.25000000,147.09000000,147.71000000,147.34000000,2029285
2021-08-16 10:10:00,148.45000000,147.16000000,148.59000000,147.27000000,2827506
2021-08-16 10:05:00,148.89000000,148.42000000,148.89000000,148.46000000,1155285
2021-08-16 10:00:00,148.64000000,148.52000000,148.90000000,148.88000000,1583226
2021-08-16 09:55:00,148.36000000,148.07000000,148.75000000,148.64000000,2199967
2021-08-16 09:50:00,149.97000000,148.27000000,149.97000000,148.36000000,3670228
2021-08-16 09:45:00,150.24000000,149.63000000,150.47000000,149.98000000,3439223
2021-08-16 09:40:00,150.22000000,150.00000000,150.59000000,150.24000000,3510354
2021-08-16 09:35:00,149.56000000,149.42000000,150.28000000,150.22000000,5942246
2021-08-16 09:30:00,148.54000000,148.54000000,149.56000000,149.56000000,3386392
2021-08-13 16:00:00,149.10000000,149.00000000,149.14000000,149.03000000,463147
2021-08-13 15:55:00,148.99000000,148.94000000,149.10000000,149.10000000,1937450
2021-08-13 15:50:00,149.00000000,148.95000000,149.11000000,148.99000000,1030711
2021-08-13 15:45:00,149.07000000,148.94000000,149.12000000,148.99000000,721174
2021-08-13 15:40:00,149.04000000,149.03000000,149.11000000,149.08000000,803970
2021-08-13 15:35:00,148.97000000,148.96000000,149.05000000,149.04000000,528746
2021-08-13 15:30:00,148.96000000,148.92000000,148.99000000,148.97000000,361406
2021-08-13 15:25:00,149.02000000,148.94000000,149.04000000,148.96000000,352759
2021-08-13 15:20:00,148.96000000,148.95000000,149.04000000,149.02000000,403674
2021-08-13 15:15:00,148.92000000,148.90000000,148.96000000,148.96000000,314935
2021-08-13 15:10:00,148.94000000,148.88000000,148.96000000,148.92000000,402625
2021-08-13 15:05:00,148.98000000,148.94000000,149.02000000,148.95000000,278121
2021-08-13 15:00:00,149.10000000,148.96000000,149.10000000,148.98000000,400694
2021-08-13 14:55:00,148.97000000,148.93000000,149.12000000,149.10000000,515735
2021-08-13 14:50:00,148.93000000,148.88000000,149.03000000,148.97000000,508643
2021-08-13 14:45:00,148.76000000,148.75000000,148.96000000,148.92000000,455765
2021-08-13 14:40:00,148.94000000,148.75000000,148.95000000,148.77000000,558388
2021-08-13 14:35:00,148.96000000,148.94000000,149.02000000,148.95000000,349775
2021-08-13 14:30:00,149.02000000,148.92000000,149.02000000,148.96000000,258515
2021-08-13 14:25:00,148.94000000,148.92000000,149.04000000,149.02000000,303149
2021-08-13 14:20:00,148.97000000,148.91000000,148.99000000,148.94000000,192081
2021-08-13 14:15:00,148.95000000,148.91000000,149.01000000,148.97000000,231464
2021-08-13 14:10:00,149.05000000,148.93000000,149.07000000,148.95000000,276725
2021-08-13 14:05:00,148.99000000,148.92000000,149.05000000,149.05000000,356168
2021-08-13 14:00:00,148.91000000,148.89000000,148.99000000,148.99000000,264454
2021-08-13 13:55:00,148.81000000,148.81000000,148.92000000,148.92000000,290221
2021-08-13 13:50:00,148.87000000,148.78000000,148.90000000,148.81000000,374464
2021-08-13 13:45:00,148.98000000,148.85000000,149.01000000,148.88000000,370191
2021-08-13 13:40:00,149.04000000,148.94000000,149.10000000,148.98000000,438586
2021-08-13 13:35:00,148.93000000,148.93000000,149.06000000,149.04000000,430873
2021-08-13 13:30:00,148.96000000,148.93000000,149.02000000,148.94000000,273374
2021-08-13 13:25:00,148.95000000,148.94000000,149.03000000,148.96000000,372319
2021-08-13 13:20:00,149.02000000,148.91000000,149.02000000,148.94000000,290599
2021-08-13 13:15:00,148.92000000,148.90000000,149.05000000,149.02000000,413949
2021-08-13 13:10:00,148.83000000,148.83000000,148.98000000,148.92000000,485279
2021-08-13 13:05:00,148.80000000,148.71000000,148.87000000,148.83000000,413433
2021-08-13 13:00:00,148.81000000,148.73000000,148.83000000,148.80000000,257751
2021-08-13 12:55:00,148.63000000,148.63000000,148.84000000,148.81000000,613433
2021-08-13 12:50:00,148.50000000,148.50000000,148.64000000,148.64000000,324439
2021-08-13 12:45:00,148.38000000,148.37000000,148.51000000,148.50000000,321729
2021-08-13 12:40:00,148.37000000,148.34000000,148.41000000,148.37000000,257073
2021-08-13 12:35:00,148.40000000,148.27000000,148.42000000,148.37000000,411981
2021-08-13 12:30:00,148.50000000,148.37000000,148.51000000,148.39000000,270197
2021-08-13 12:25:00,148.50000000,148.41000000,148.55000000,148.50000000,634502
2021-08-13 12:20:00,148.55000000,148.49000000,148.58000000,148.49000000,267635
2021-08-13 12:15:00,148.56000000,148.52000000,148.59000000,148.54000000,244485
2021-08-13 12:10:00,148.61000000,148.54000000,148.64000000,148.56000000,329267
2021-08-13 12:05:00,148.51000000,148.49000000,148.62000000,148.61000000,407000
2021-08-13 12:00:00,148.37000000,148.35000000,148.52000000,148.51000000,409992
2021-08-13 11:55:00,148.42000000,148.34000000,148.44000000,148.37000000,361396
2021-08-13 11:50:00,148.35000000,148.33000000,148.44000000,148.42000000,385267
2021-08-13 11:45:00,148.50000000,148.34000000,148.54000000,148.35000000,498138
2021-08-13 11:40:00,148.47000000,148.38000000,148.50000000,148.50000000,492323
2021-08-13 11:35:00,148.48000000,148.42000000,148.56000000,148.47000000,435432
2021-08-13 11:30:00,148.62000000,148.47000000,148.63000000,148.48000000,402969
2021-08-13 11:25:00,148.54000000,148.52000000,148.66000000,148.62000000,445672
2021-08-13 11:20:00,148.60000000,148.45000000,148.64000000,148.54000000,726946
2021-08-13 11:15:00,148.79000000,148.56000000,148.81000000,148.60000000,701012
2021-08-13 11:10:00,148.84000000,148.74000000,148.86000000,148.80000000,476690
